tt_label,session_number,speaker2,task,ipu2_start_time,ipu2_end_time,overlapped_transition
#,08,B,7,1867.2088,1869.5118,False
S,08,B,7,1869.5118,1873.9101,False
#,08,B,7,1873.9101,1886.5758,False
S,08,B,7,1886.5758,1904.8875,False
#,08,B,7,1904.8875,1905.6098,False
I,08,B,7,1905.6098,1907.0624,True
#,08,B,7,1907.0624,1920.6501,False
O,08,B,7,1920.6501,1921.1077,True
#,08,B,7,1921.1077,1921.2988,False
S,08,B,7,1921.2988,1923.4154,False
#,08,B,7,1923.4154,1940.5833,False
S,08,B,7,1940.5833,1958.7803,False
#,08,B,7,1958.7803,1963.6474,False
S,08,B,7,1963.6474,1971.9175,False
#,08,B,7,1971.9175,1975.1808,False
O,08,B,7,1975.1808,1980.4828,True
#,08,B,7,1980.4828,1981.4716,False
O,08,B,7,1981.4716,1982.6613,True
#,08,B,7,1982.6613,1983.3986,False
S,08,B,7,1983.3986,1987.1964,False
#,08,B,7,1987.1964,1989.705,False
PI,08,B,7,1989.705,1990.605,False
#,08,B,7,1990.605,1990.815,False
O,08,B,7,1990.815,1991.9195,True
X1,08,B,8,2019.9481,2021.0557,False
#,08,B,8,2021.0557,2023.8638,False
S,08,B,8,2023.8638,2029.5319,False
#,08,B,8,2029.5319,2029.8448,False
X3,08,B,8,2029.8448,2030.0592,False
#,08,B,8,2030.0592,2030.4756,False
S,08,B,8,2030.4756,2031.7519,False
#,08,B,8,2031.7519,2035.0513,False
O,08,B,8,2035.0513,2036.5674,True
#,08,B,8,2036.5674,2037.0774,False
BI,08,B,8,2037.0774,2037.2964,True
#,08,B,8,2037.2964,2037.7469,False
I,08,B,8,2037.7469,2039.7524,True
#,08,B,8,2039.7524,2045.1686,False
A,08,B,8,2045.1686,2045.628,False
#,08,B,8,2045.628,2047.2486,False
S,08,B,8,2047.2486,2055.1086,False
#,08,B,8,2055.1086,2057.7233,False
O,08,B,8,2057.7233,2068.8318,True
#,08,B,8,2068.8318,2077.5075,False
S,08,B,8,2077.5075,2078.4902,False
#,08,B,8,2078.4902,2087.2202,False
S,08,B,8,2087.2202,2094.9885,False
#,08,B,8,2094.9885,2097.5502,False
X2,08,B,8,2097.5502,2100.9229,False
#,08,B,8,2100.9229,2105.1373,False
O,08,B,8,2105.1373,2106.1367,True
#,08,B,8,2106.1367,2107.7075,False
S,08,B,8,2107.7075,2110.9,False
#,08,B,8,2110.9,2114.3278,False
S,08,B,8,2114.3278,2118.3703,False
#,08,B,8,2118.3703,2121.307,False
X2,08,B,8,2121.307,2129.3944,False
#,08,B,8,2129.3944,2131.8197,False
O,08,B,8,2131.8197,2132.8103,True
#,08,B,8,2132.8103,2141.0295,False
S,08,B,8,2141.0295,2147.2576,False
#,08,B,8,2147.2576,2151.8222,False
X2,08,B,8,2151.8222,2158.8432,False
#,08,B,8,2158.8432,2162.1013,False
S,08,B,8,2162.1013,2162.2854,False
#,08,B,8,2162.2854,2169.228,False
A,08,B,8,2169.228,2183.4257,False
#,08,B,8,2183.4257,2195.0856,False
I,08,B,8,2195.0856,2202.6587,True
#,08,B,8,2202.6587,2209.3193,False
PI,08,B,8,2209.3193,2211.7638,False
#,08,B,8,2211.7638,2212.2262,False
X3,08,B,8,2212.2262,2213.5364,False
#,08,B,8,2213.5364,2216.2908,False
S,08,B,8,2216.2908,2220.8173,False
#,08,B,8,2220.8173,2222.4083,False
X2,08,B,8,2222.4083,2241.5961,False
#,08,B,8,2241.5961,2278.195,False
S,08,B,8,2278.195,2279.289,False
#,08,B,8,2279.289,2280.2836,False
O,08,B,8,2280.2836,2287.6085,True
#,08,B,8,2287.6085,2290.2978,False
A,08,B,8,2290.2978,2299.6311,False
#,08,B,8,2299.6311,2302.9337,False
X2,08,B,8,2302.9337,2306.3774,False
#,08,B,8,2306.3774,2313.5091,False
BC,08,B,8,2313.5091,2313.8844,False
#,08,B,8,2313.8844,2322.8331,False
S,08,B,8,2322.8331,2325.1219,False
#,08,B,8,2325.1219,2326.0444,False
O,08,B,8,2326.0444,2337.3573,True
#,08,B,8,2337.3573,2381.2274,False
S,08,B,8,2381.2274,2382.2214,False
#,08,B,8,2382.2214,2383.392,False
S,08,B,8,2383.392,2383.9856,False
O,08,B,9,2396.7714,2397.4208,True
#,08,B,9,2397.4208,2397.9784,False
O,08,B,9,2397.9784,2400.7987,True
#,08,B,9,2400.7987,2407.9137,False
O,08,B,9,2407.9137,2408.2407,True
#,08,B,9,2408.2407,2408.3765,False
I,08,B,9,2408.3765,2409.3807,True
#,08,B,9,2409.3807,2418.8761,False
BC,08,B,9,2418.8761,2419.1637,False
#,08,B,9,2419.1637,2419.8993,False
BC,08,B,9,2419.8993,2420.1868,False
#,08,B,9,2420.1868,2420.5217,False
BC,08,B,9,2420.5217,2420.8302,False
#,08,B,9,2420.8302,2436.0413,False
BC,08,B,9,2436.0413,2436.371,False
#,08,B,9,2436.371,2447.0849,False
BC,08,B,9,2447.0849,2447.3864,False
#,08,B,9,2447.3864,2448.3157,False
BC,08,B,9,2448.3157,2448.5871,False
#,08,B,9,2448.5871,2449.9652,False
I,08,B,9,2449.9652,2452.3545,True
#,08,B,9,2452.3545,2456.9034,False
S,08,B,9,2456.9034,2457.1348,False
#,08,B,9,2457.1348,2461.1254,False
S,08,B,9,2461.1254,2461.3848,False
#,08,B,9,2461.3848,2481.5976,False
S,08,B,9,2481.5976,2482.5076,False
#,08,B,9,2482.5076,2512.4451,False
BC,08,B,9,2512.4451,2512.8115,False
#,08,B,9,2512.8115,2530.1029,False
S,08,B,9,2530.1029,2537.9677,False
#,08,B,9,2537.9677,2547.3591,False
S,08,B,9,2547.3591,2561.1614,False
#,08,B,9,2561.1614,2572.8508,False
S,08,B,9,2572.8508,2578.1022,False
#,08,B,9,2578.1022,2581.7595,False
S,08,B,9,2581.7595,2583.3833,False
#,08,B,9,2583.3833,2584.3949,False
BI,08,B,9,2584.3949,2584.726,True
#,08,B,9,2584.726,2585.6544,False
O,08,B,9,2585.6544,2586.6692,True
#,08,B,9,2586.6692,2595.8119,False
O,08,B,9,2595.8119,2596.5719,True
#,08,B,9,2596.5719,2599.2632,False
S,08,B,9,2599.2632,2600.3789,False
#,08,B,9,2600.3789,2610.1537,False
S,08,B,9,2610.1537,2614.1219,False
#,08,B,9,2614.1219,2634.6547,False
S,08,B,9,2634.6547,2635.1141,False
#,08,B,9,2635.1141,2643.5258,False
S,08,B,9,2643.5258,2644.3682,False
#,08,B,9,2644.3682,2649.6955,False
S,08,B,9,2649.6955,2650.0917,False
#,08,B,9,2650.0917,2650.2091,False
BI,08,B,9,2650.2091,2650.4476,True
#,08,B,9,2650.4476,2651.1857,False
O,08,B,9,2651.1857,2655.2427,True
#,08,B,9,2655.2427,2662.2007,False
S,08,B,9,2662.2007,2663.295,False
#,08,B,9,2663.295,2679.4793,False
S,08,B,9,2679.4793,2701.7799,False
#,08,B,9,2701.7799,2718.3616,False
S,08,B,9,2718.3616,2720.3435,False
O,08,B,10,2731.83,2732.614,True
#,08,B,10,2732.614,2734.08,False
S,08,B,10,2734.08,2737.1959,False
#,08,B,10,2737.1959,2737.5974,False
X3,08,B,10,2737.5974,2738.6259,False
#,08,B,10,2738.6259,2740.8243,False
S,08,B,10,2740.8243,2743.6837,False
#,08,B,10,2743.6837,2745.9157,False
O,08,B,10,2745.9157,2746.2874,True
#,08,B,10,2746.2874,2747.3932,False
S,08,B,10,2747.3932,2747.6808,False
#,08,B,10,2747.6808,2749.3888,False
S,08,B,10,2749.3888,2760.4846,False
#,08,B,10,2760.4846,2760.7406,False
X3,08,B,10,2760.7406,2761.677,False
#,08,B,10,2761.677,2763.7209,False
X2,08,B,10,2763.7209,2775.05,False
#,08,B,10,2775.05,2780.0361,False
O,08,B,10,2780.0361,2780.6859,True
#,08,B,10,2780.6859,2785.5124,False
X2,08,B,10,2785.5124,2785.8724,False
#,08,B,10,2785.8724,2787.5224,False
S,08,B,10,2787.5224,2804.6568,False
#,08,B,10,2804.6568,2808.2235,False
O,08,B,10,2808.2235,2811.3102,True
#,08,B,10,2811.3102,2815.3451,False
X2,08,B,10,2815.3451,2822.3654,False
#,08,B,10,2822.3654,2838.7866,False
S,08,B,10,2838.7866,2843.6472,False
#,08,B,10,2843.6472,2844.1849,False
X2_O,08,B,10,2844.1849,2851.4092,False
#,08,B,10,2851.4092,2860.5608,False
S,08,B,10,2860.5608,2871.0253,False
#,08,B,10,2871.0253,2886.2727,False
S,08,B,10,2886.2727,2889.0179,False
#,08,B,10,2889.0179,2891.4831,False
X2,08,B,10,2891.4831,2892.8006,False
#,08,B,10,2892.8006,2895.0108,False
X2,08,B,10,2895.0108,2905.7825,False
#,08,B,10,2905.7825,2906.4651,False
O,08,B,10,2906.4651,2908.2659,True
#,08,B,10,2908.2659,2911.2315,False
X2,08,B,10,2911.2315,2912.3396,False
#,08,B,10,2912.3396,2916.0401,False
PI,08,B,10,2916.0401,2916.7169,False
#,08,B,10,2916.7169,2917.236,False
O,08,B,10,2917.236,2917.5481,True
#,08,B,10,2917.5481,2920.9626,False
X2_O,08,B,10,2920.9626,2926.2399,False
#,08,B,10,2926.2399,2927.2319,False
X3,08,B,10,2927.2319,2927.5843,False
#,08,B,10,2927.5843,2928.0454,False
S,08,B,10,2928.0454,2932.5715,False
#,08,B,10,2932.5715,2943.7664,False
O,08,B,10,2943.7664,2944.6764,True
#,08,B,10,2944.6764,2945.6417,False
O,08,B,10,2945.6417,2951.6531,True
#,08,B,10,2951.6531,2975.275,False
BC,08,B,10,2975.275,2975.5801,False
#,08,B,10,2975.5801,2986.0686,False
S,08,B,10,2986.0686,3000.3465,False
#,08,B,10,3000.3465,3001.0273,False
S,08,B,10,3001.0273,3004.3091,False
#,08,B,10,3004.3091,3008.6139,False
X2,08,B,10,3008.6139,3010.2466,False
#,08,B,10,3010.2466,3016.0431,False
S,08,B,10,3016.0431,3017.9169,False
#,08,B,10,3017.9169,3024.8206,False
S,08,B,10,3024.8206,3031.7554,False
#,08,B,10,3031.7554,3038.5428,False
X2,08,B,10,3038.5428,3043.8218,False
#,08,B,10,3043.8218,3045.9602,False
S,08,B,10,3045.9602,3053.3157,False
#,08,B,10,3053.3157,3056.1182,False
X2,08,B,10,3056.1182,3058.9183,False
#,08,B,10,3058.9183,3059.8155,False
X2,08,B,10,3059.8155,3067.0189,False
#,08,B,10,3067.0189,3068.476,False
X2,08,B,10,3068.476,3070.0644,False
#,08,B,10,3070.0644,3070.7589,False
X3,08,B,10,3070.7589,3071.0176,False
#,08,B,10,3071.0176,3071.2946,False
X2,08,B,10,3071.2946,3072.2522,False
#,08,B,10,3072.2522,3073.1131,False
X3,08,B,10,3073.1131,3074.2002,False
#,08,B,10,3074.2002,3075.0874,False
X2,08,B,10,3075.0874,3079.3614,False
#,08,B,10,3079.3614,3087.847,False
O,08,B,10,3087.847,3090.9806,True
#,08,B,10,3090.9806,3091.3839,False
S,08,B,10,3091.3839,3096.6121,False
#,08,B,10,3096.6121,3109.9022,False
S,08,B,10,3109.9022,3111.7194,False
#,08,B,10,3111.7194,3114.201,False
O,08,B,10,3114.201,3116.0331,True
A,08,B,11,3134.7772,3135.7765,False
#,08,B,11,3135.7765,3140.5413,False
S,08,B,11,3140.5413,3141.8648,False
#,08,B,11,3141.8648,3147.6576,False
S,08,B,11,3147.6576,3148.9452,False
#,08,B,11,3148.9452,3154.2932,False
BC,08,B,11,3154.2932,3154.581,False
#,08,B,11,3154.581,3159.7338,False
S,08,B,11,3159.7338,3160.0634,False
#,08,B,11,3160.0634,3165.9363,False
BC,08,B,11,3165.9363,3166.3849,False
#,08,B,11,3166.3849,3170.3469,False
S,08,B,11,3170.3469,3172.4341,False
#,08,B,11,3172.4341,3173.2203,False
BC_O,08,B,11,3173.2203,3173.4324,False
#,08,B,11,3173.4324,3178.1548,False
BC,08,B,11,3178.1548,3178.4283,False
#,08,B,11,3178.4283,3180.95,False
O,08,B,11,3180.95,3181.213,True
#,08,B,11,3181.213,3204.7831,False
BC_O,08,B,11,3204.7831,3205.1257,False
#,08,B,11,3205.1257,3215.1134,False
S,08,B,11,3215.1134,3215.5202,False
#,08,B,11,3215.5202,3224.6781,False
PI,08,B,11,3224.6781,3225.6486,False
#,08,B,11,3225.6486,3227.3981,False
S,08,B,11,3227.3981,3229.0645,False
#,08,B,11,3229.0645,3233.2616,False
S,08,B,11,3233.2616,3233.6858,False
#,08,B,11,3233.6858,3235.5207,False
BC,08,B,11,3235.5207,3235.8363,False
#,08,B,11,3235.8363,3239.8294,False
BC,08,B,11,3239.8294,3240.1927,False
#,08,B,11,3240.1927,3241.0799,False
BC_O,08,B,11,3241.0799,3241.3814,False
#,08,B,11,3241.3814,3253.2554,False
BC_O,08,B,11,3253.2554,3253.6207,False
#,08,B,11,3253.6207,3255.0338,False
BC,08,B,11,3255.0338,3255.3144,False
#,08,B,11,3255.3144,3262.5039,False
BC,08,B,11,3262.5039,3262.8335,False
#,08,B,11,3262.8335,3276.4521,False
S,08,B,11,3276.4521,3283.7812,False
#,08,B,11,3283.7812,3284.7559,False
O,08,B,11,3284.7559,3286.6386,True
#,08,B,11,3286.6386,3298.4488,False
S,08,B,11,3298.4488,3302.8068,False
#,08,B,11,3302.8068,3307.5444,False
I,08,B,11,3307.5444,3309.8251,True
#,08,B,11,3309.8251,3310.3617,False
O,08,B,11,3310.3617,3311.2068,True
#,08,B,11,3311.2068,3311.9144,False
O,08,B,11,3311.9144,3331.7531,True
#,08,B,11,3331.7531,3332.8489,False
O,08,B,11,3332.8489,3335.7089,True
#,08,B,11,3335.7089,3338.6916,False
A,08,B,11,3338.6916,3339.0921,False
#,08,B,11,3339.0921,3344.4767,False
BC,08,B,11,3344.4767,3344.8063,False
#,08,B,11,3344.8063,3350.1062,False
S,08,B,11,3350.1062,3351.8888,False
#,08,B,11,3351.8888,3371.2092,False
S,08,B,11,3371.2092,3375.5041,False
#,08,B,11,3375.5041,3376.5911,False
I,08,B,11,3376.5911,3377.3349,True
#,08,B,11,3377.3349,3405.6241,False
S,08,B,11,3405.6241,3415.624,False
#,08,B,11,3415.624,3421.4105,False
S,08,B,11,3421.4105,3422.5233,False
#,08,B,11,3422.5233,3434.7781,False
S,08,B,11,3434.7781,3491.0367,False
#,08,B,11,3491.0367,3492.3467,False
S,08,B,11,3492.3467,3494.3326,False
#,08,B,11,3494.3326,3505.3211,False
S,08,B,11,3505.3211,3505.6577,False
#,08,B,11,3505.6577,3542.2611,False
S,08,B,11,3542.2611,3548.3959,False
#,08,B,11,3548.3959,3551.8302,False
S,08,B,11,3551.8302,3553.2212,False
#,08,B,11,3553.2212,3553.6996,False
X3,08,B,11,3553.6996,3557.4876,False
#,08,B,11,3557.4876,3560.3419,False
S,08,B,11,3560.3419,3562.8267,False
#,08,B,11,3562.8267,3564.3102,False
S,08,B,11,3564.3102,3565.2489,False
#,08,B,11,3565.2489,3567.4412,False
PI,08,B,11,3567.4412,3570.4154,False
#,08,B,11,3570.4154,3570.9518,False
O,08,B,11,3570.9518,3575.5602,True
#,08,B,11,3575.5602,3577.1021,False
S,08,B,11,3577.1021,3578.6124,False
#,08,B,11,3578.6124,3580.6558,False
S,08,B,11,3580.6558,3581.3711,False
#,08,B,11,3581.3711,3581.8121,False
O,08,B,11,3581.8121,3585.0279,True
#,08,B,11,3585.0279,3585.5079,False
X3,08,B,11,3585.5079,3587.7379,False
S,08,B,12,3604.0854,3607.7154,False
#,08,B,12,3607.7154,3609.9296,False
S,08,B,12,3609.9296,3610.2627,False
#,08,B,12,3610.2627,3615.3367,False
S,08,B,12,3615.3367,3616.0756,False
#,08,B,12,3616.0756,3617.4607,False
S,08,B,12,3617.4607,3627.5982,False
#,08,B,12,3627.5982,3629.1682,False
X2,08,B,12,3629.1682,3633.68,False
#,08,B,12,3633.68,3636.6148,False
X2,08,B,12,3636.6148,3638.563,False
#,08,B,12,3638.563,3639.3687,False
X2,08,B,12,3639.3687,3640.9743,False
#,08,B,12,3640.9743,3642.1718,False
X2,08,B,12,3642.1718,3644.3532,False
#,08,B,12,3644.3532,3644.4917,False
A,08,B,12,3644.4917,3645.5057,False
#,08,B,12,3645.5057,3647.4709,False
X2,08,B,12,3647.4709,3647.8109,False
#,08,B,12,3647.8109,3649.2979,False
S,08,B,12,3649.2979,3655.4564,False
#,08,B,12,3655.4564,3656.3659,False
X3,08,B,12,3656.3659,3657.4762,False
#,08,B,12,3657.4762,3659.5921,False
X2,08,B,12,3659.5921,3662.9396,False
#,08,B,12,3662.9396,3664.7227,False
X2,08,B,12,3664.7227,3666.4498,False
#,08,B,12,3666.4498,3670.9685,False
BI,08,B,12,3670.9685,3671.3069,True
#,08,B,12,3671.3069,3671.4085,False
I,08,B,12,3671.4085,3672.1285,True
#,08,B,12,3672.1285,3672.8078,False
I,08,B,12,3672.8078,3678.6374,True
#,08,B,12,3678.6374,3686.7079,False
S,08,B,12,3686.7079,3689.2686,False
#,08,B,12,3689.2686,3690.6178,False
O,08,B,12,3690.6178,3691.3565,True
#,08,B,12,3691.3565,3691.5836,False
O,08,B,12,3691.5836,3693.3123,True
#,08,B,12,3693.3123,3693.8428,False
X3,08,B,12,3693.8428,3694.1093,False
#,08,B,12,3694.1093,3694.5959,False
X3,08,B,12,3694.5959,3696.0037,False
#,08,B,12,3696.0037,3696.188,False
O,08,B,12,3696.188,3697.2084,True
#,08,B,12,3697.2084,3697.4275,False
X3,08,B,12,3697.4275,3697.7757,False
#,08,B,12,3697.7757,3698.7627,False
S,08,B,12,3698.7627,3700.9545,False
#,08,B,12,3700.9545,3703.8652,False
S,08,B,12,3703.8652,3704.9829,False
#,08,B,12,3704.9829,3707.51,False
S,08,B,12,3707.51,3712.7954,False
#,08,B,12,3712.7954,3712.9339,False
X3,08,B,12,3712.9339,3714.2251,False
#,08,B,12,3714.2251,3717.0711,False
S,08,B,12,3717.0711,3719.2557,False
#,08,B,12,3719.2557,3722.0926,False
BI,08,B,12,3722.0926,3722.3307,True
#,08,B,12,3722.3307,3722.8373,False
I,08,B,12,3722.8373,3725.1426,True
#,08,B,12,3725.1426,3725.6966,False
X2_O,08,B,12,3725.6966,3733.2279,False
#,08,B,12,3733.2279,3735.1963,False
S,08,B,12,3735.1963,3737.0535,False
#,08,B,12,3737.0535,3738.4419,False
A,08,B,12,3738.4419,3740.3906,False
#,08,B,12,3740.3906,3741.3023,False
A,08,B,12,3741.3023,3744.3085,False
#,08,B,12,3744.3085,3746.1232,False
S,08,B,12,3746.1232,3748.9085,False
#,08,B,12,3748.9085,3749.6639,False
S,08,B,12,3749.6639,3750.5064,False
#,08,B,12,3750.5064,3750.9289,False
O,08,B,12,3750.9289,3753.2537,True
#,08,B,12,3753.2537,3754.6351,False
S,08,B,12,3754.6351,3755.9337,False
#,08,B,12,3755.9337,3759.0848,False
O,08,B,12,3759.0848,3761.3626,True
#,08,B,12,3761.3626,3774.6617,False
PI,08,B,12,3774.6617,3775.7697,False
#,08,B,12,3775.7697,3790.7422,False
S,08,B,12,3790.7422,3791.8798,False
#,08,B,12,3791.8798,3792.6624,False
S,08,B,12,3792.6624,3793.1604,False
BC_O,08,B,13,3811.4369,3812.0119,False
#,08,B,13,3812.0119,3815.7484,False
BC_O,08,B,13,3815.7484,3816.1218,False
#,08,B,13,3816.1218,3830.0488,False
BC_O,08,B,13,3830.0488,3830.3714,False
#,08,B,13,3830.3714,3839.0754,False
S,08,B,13,3839.0754,3840.5454,False
#,08,B,13,3840.5454,3841.3081,False
BC_O,08,B,13,3841.3081,3841.6184,False
#,08,B,13,3841.6184,3864.857,False
BC,08,B,13,3864.857,3865.1586,False
#,08,B,13,3865.1586,3866.1158,False
S,08,B,13,3866.1158,3866.3472,False
#,08,B,13,3866.3472,3873.3217,False
BC,08,B,13,3873.3217,3873.6617,False
#,08,B,13,3873.6617,3882.008,False
BC,08,B,13,3882.008,3882.2975,False
#,08,B,13,3882.2975,3902.4356,False
S,08,B,13,3902.4356,3902.7757,False
#,08,B,13,3902.7757,3911.3424,False
A,08,B,13,3911.3424,3913.7692,False
#,08,B,13,3913.7692,3915.1799,False
S,08,B,13,3915.1799,3916.2106,False
#,08,B,13,3916.2106,3916.4403,False
O,08,B,13,3916.4403,3922.4949,True
#,08,B,13,3922.4949,3924.0477,False
S,08,B,13,3924.0477,3924.5461,False
#,08,B,13,3924.5461,3926.8781,False
S,08,B,13,3926.8781,3928.1988,False
#,08,B,13,3928.1988,3928.5635,False
X3,08,B,13,3928.5635,3930.0582,False
#,08,B,13,3930.0582,3932.2024,False
O,08,B,13,3932.2024,3933.2936,True
#,08,B,13,3933.2936,3934.7644,False
S,08,B,13,3934.7644,3938.0772,False
#,08,B,13,3938.0772,3938.6892,False
O,08,B,13,3938.6892,3939.3518,True
#,08,B,13,3939.3518,3944.6742,False
S,08,B,13,3944.6742,3945.9528,False
#,08,B,13,3945.9528,3947.4848,False
X3,08,B,13,3947.4848,3947.8157,False
#,08,B,13,3947.8157,3948.7505,False
O,08,B,13,3948.7505,3949.4413,True
#,08,B,13,3949.4413,3958.0006,False
S,08,B,13,3958.0006,3959.4839,False
#,08,B,13,3959.4839,3981.8961,False
S,08,B,13,3981.8961,3982.7762,False
#,08,B,13,3982.7762,3995.3888,False
S,08,B,13,3995.3888,4002.0724,False
#,08,B,13,4002.0724,4003.2646,False
X2,08,B,13,4003.2646,4007.1188,False
#,08,B,13,4007.1188,4014.3086,False
O,08,B,13,4014.3086,4014.6312,True
#,08,B,13,4014.6312,4021.3531,False
S,08,B,13,4021.3531,4023.0432,False
#,08,B,13,4023.0432,4028.3306,False
A,08,B,13,4028.3306,4028.8592,False
#,08,B,13,4028.8592,4042.2031,False
S,08,B,13,4042.2031,4047.9921,False
#,08,B,13,4047.9921,4048.7321,False
X3,08,B,13,4048.7321,4049.9986,False
#,08,B,13,4049.9986,4052.7289,False
X2,08,B,13,4052.7289,4056.3589,False
#,08,B,13,4056.3589,4056.8083,False
BI,08,B,13,4056.8083,4057.3398,True
#,08,B,13,4057.3398,4057.5189,False
O,08,B,13,4057.5189,4063.297,True
#,08,B,13,4063.297,4068.7737,False
BC,08,B,13,4068.7737,4069.1752,False
#,08,B,13,4069.1752,4076.6136,False
S,08,B,13,4076.6136,4078.7107,False
#,08,B,13,4078.7107,4080.9495,False
S,08,B,13,4080.9495,4090.0876,False
#,08,B,13,4090.0876,4108.7951,False
S,08,B,13,4108.7951,4110.4371,False
#,08,B,13,4110.4371,4111.6691,False
S,08,B,13,4111.6691,4113.96,False
#,08,B,13,4113.96,4114.4309,False
X3,08,B,13,4114.4309,4115.4509,False
#,08,B,13,4115.4509,4118.2259,False
S,08,B,13,4118.2259,4128.9052,False
#,08,B,13,4128.9052,4131.4719,False
S,08,B,13,4131.4719,4132.082,False
A,08,B,14,4174.128,4174.9609,False
#,08,B,14,4174.9609,4177.569,False
A,08,B,14,4177.569,4179.9814,False
#,08,B,14,4179.9814,4183.7458,False
X2,08,B,14,4183.7458,4186.8921,False
#,08,B,14,4186.8921,4189.2751,False
X2,08,B,14,4189.2751,4191.0764,False
#,08,B,14,4191.0764,4194.1318,False
S,08,B,14,4194.1318,4195.4225,False
#,08,B,14,4195.4225,4196.3335,False
O,08,B,14,4196.3335,4196.4913,True
#,08,B,14,4196.4913,4197.0752,False
O,08,B,14,4197.0752,4205.4192,True
#,08,B,14,4205.4192,4210.6624,False
S,08,B,14,4210.6624,4211.7634,False
#,08,B,14,4211.7634,4213.5717,False
O,08,B,14,4213.5717,4214.8132,True
#,08,B,14,4214.8132,4222.6208,False
S,08,B,14,4222.6208,4223.4729,False
#,08,B,14,4223.4729,4239.5245,False
S,08,B,14,4239.5245,4240.2538,False
#,08,B,14,4240.2538,4243.3639,False
S,08,B,14,4243.3639,4253.8481,False
#,08,B,14,4253.8481,4258.8684,False
X2,08,B,14,4258.8684,4264.5877,False
#,08,B,14,4264.5877,4266.1718,False
X3,08,B,14,4266.1718,4266.3587,False
#,08,B,14,4266.3587,4267.1714,False
S,08,B,14,4267.1714,4278.8131,False
#,08,B,14,4278.8131,4280.1131,False
S,08,B,14,4280.1131,4281.6643,False
#,08,B,14,4281.6643,4282.3481,False
S,08,B,14,4282.3481,4282.6286,False
#,08,B,14,4282.6286,4283.1031,False
S,08,B,14,4283.1031,4283.3984,False
#,08,B,14,4283.3984,4284.9239,False
S,08,B,14,4284.9239,4286.7722,False
#,08,B,14,4286.7722,4291.103,False
X2,08,B,14,4291.103,4294.8926,False
#,08,B,14,4294.8926,4296.5758,False
S,08,B,14,4296.5758,4296.8808,False
#,08,B,14,4296.8808,4298.2799,False
S,08,B,14,4298.2799,4301.9133,False
#,08,B,14,4301.9133,4303.9539,False
S,08,B,14,4303.9539,4307.4277,False
#,08,B,14,4307.4277,4310.8471,False
O,08,B,14,4310.8471,4311.3051,True
#,08,B,14,4311.3051,4312.1501,False
O,08,B,14,4312.1501,4314.5652,True
#,08,B,14,4314.5652,4314.7052,False
X3,08,B,14,4314.7052,4315.3971,False
#,08,B,14,4315.3971,4317.0085,False
S,08,B,14,4317.0085,4317.303,False
#,08,B,14,4317.303,4318.376,False
S,08,B,14,4318.376,4322.2852,False
#,08,B,14,4322.2852,4323.8614,False
X2,08,B,14,4323.8614,4324.8687,False
#,08,B,14,4324.8687,4327.6661,False
X2,08,B,14,4327.6661,4332.7037,False
#,08,B,14,4332.7037,4333.6382,False
X2_O,08,B,14,4333.6382,4337.7201,False
#,08,B,14,4337.7201,4345.0932,False
O,08,B,14,4345.0932,4345.5472,True
#,08,B,14,4345.5472,4346.6332,False
A,08,B,14,4346.6332,4347.1032,False
#,08,B,14,4347.1032,4349.0356,False
X3,08,B,14,4349.0356,4349.5165,False
#,08,B,14,4349.5165,4351.2348,False
S,08,B,14,4351.2348,4352.6756,False
#,08,B,14,4352.6756,4353.4284,False
A,08,B,14,4353.4284,4354.0056,False
#,08,B,14,4354.0056,4365.5624,False
BC_O,08,B,14,4365.5624,4365.9008,False
#,08,B,14,4365.9008,4368.6689,False
BC_O,08,B,14,4368.6689,4369.1574,False
#,08,B,14,4369.1574,4379.5481,False
O,08,B,14,4379.5481,4383.0085,True
#,08,B,14,4383.0085,4384.2994,False
X2,08,B,14,4384.2994,4385.5724,False
#,08,B,14,4385.5724,4389.1038,False
X2,08,B,14,4389.1038,4389.3817,False
#,08,B,14,4389.3817,4391.6695,False
S,08,B,14,4391.6695,4398.4708,False
#,08,B,14,4398.4708,4401.9322,False
X2,08,B,14,4401.9322,4404.3022,False
#,08,B,14,4404.3022,4404.6726,False
X2_O,08,B,14,4404.6726,4405.7722,False
#,08,B,14,4405.7722,4406.2122,False
X2_O,08,B,14,4406.2122,4408.0246,False
#,08,B,14,4408.0246,4413.1253,False
S,08,B,14,4413.1253,4418.0853,False
#,08,B,14,4418.0853,4418.2153,False
X3,08,B,14,4418.2153,4418.8653,False
#,08,B,14,4418.8653,4427.8704,False
S,08,B,14,4427.8704,4434.5871,False
#,08,B,14,4434.5871,4435.3332,False
S,08,B,14,4435.3332,4457.3907,False
#,08,B,14,4457.3907,4460.4105,False
X2,08,B,14,4460.4105,4462.1367,False
#,08,B,14,4462.1367,4477.6997,False
S,08,B,14,4477.6997,4478.2047,False
#,08,B,14,4478.2047,4479.0416,False
O,08,B,14,4479.0416,4487.5109,True
#,08,B,14,4487.5109,4488.3781,False
X3,08,B,14,4488.3781,4488.6147,False
#,08,B,14,4488.6147,4489.1109,False
O,08,B,14,4489.1109,4494.1095,True
#,08,B,14,4494.1095,4495.6109,False
A,08,B,14,4495.6109,4497.12,False
#,08,B,14,4497.12,4499.6517,False
S,08,B,14,4499.6517,4500.4921,False
#,08,B,14,4500.4921,4504.1933,False
S,08,B,14,4504.1933,4506.9489,False
